,Unnamed: 0,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals.1,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made.1,Penalty Kicks Attempted.1,xG: Expected Goals.1,npxG: Non-Penalty xG.1,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists.1,xAG: Exp. Assisted Goals.1,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes.1,Passes Attempted.1,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed.1,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec.1,Yellow Cards.1,Red Cards.1,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses.1,Interceptions.1,Tackles Won.1,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
1242,https://www.transfermarkt.com/yorbe-vertessen/profil/spieler/409517,0.42,0.42,0.83,0.42,0.0,0.0,0.14,0.0,0.4,0.4,0.18,0.6,2.23,1.67,7.51,0.42,3.48,1.11,32.0%,0.12,0.38,16.1,0.0,0.0,0.0,0.4,0.4,0.12,0.01,0.01,16.0,22.4,71.4%,183.06,49.1,10.99,14.05,78.2%,3.48,5.01,69.4%,0.14,0.28,50.0%,0.42,0.18,0.11,1.11,1.39,0.7,0.14,1.67,22.4,21.98,0.42,0.0,0.14,0.0,0.7,0.28,0.0,0.0,0.0,0.0,16.0,0.0,0.7,3.06,2.23,0.0,0.56,0.0,0.28,0.0,0.56,0.42,0.0,0.14,0.0,0.0,0.0,0.42,0.28,0.14,0.28,0.0,0.14,0.56,25.0%,0.42,1.11,0.0,1.11,0.14,0.56,0.28,0.0,37.7,0.56,3.76,13.77,20.73,4.87,37.7,5.29,2.23,42.1%,2.5,47.4%,22.12,132.57,62.74,2.23,1.39,1.11,4.03,1.53,26.99,7.51,0.14,0.0,0.0,0.97,1.67,0.14,0.7,0.14,0.28,0.0,0.0,0.0,3.62,0.56,2.5,18.2%
1243,https://www.transfermarkt.com/chris-bedia/profil/spieler/294791,0.39,0.0,0.39,0.2,0.2,0.2,0.39,0.0,0.35,0.2,0.12,0.31,0.39,0.78,3.91,0.39,1.96,0.2,10.0%,0.1,1.0,17.7,0.0,0.2,0.2,0.35,0.2,0.1,0.04,0.0,9.98,12.91,77.3%,135.2,19.37,5.09,6.65,76.5%,2.54,2.74,92.9%,0.78,0.78,100.0%,0.0,0.12,0.06,1.57,0.98,0.2,0.0,0.78,12.91,10.76,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.78,1.96,1.76,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.59,0.2,0.0,0.2,0.39,0.39,0.59,66.7%,0.2,0.59,0.0,0.59,0.0,0.59,0.0,0.0,23.48,0.0,0.2,11.15,12.91,4.7,23.28,2.35,0.59,25.0%,1.57,66.7%,15.07,67.89,27.78,0.39,1.37,0.0,3.13,1.37,16.63,3.91,0.39,0.0,0.0,2.15,0.39,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.15,1.57,1.37,53.3%
1244,https://www.transfermarkt.com/benedict-hollerbach/profil/spieler/453870,0.24,0.0,0.24,0.24,0.0,0.0,0.16,0.0,0.21,0.21,0.08,0.29,3.51,2.64,8.7,0.24,2.16,0.56,25.9%,0.11,0.43,17.1,0.0,0.0,0.0,0.21,0.21,0.1,0.03,0.03,18.29,28.51,64.1%,266.81,67.88,11.26,13.98,80.6%,4.79,7.51,63.8%,1.36,2.4,56.7%,0.0,0.08,0.1,1.04,1.12,1.28,0.32,2.64,28.51,27.47,0.88,0.0,0.0,0.16,3.03,0.32,0.0,0.0,0.0,0.0,18.29,0.16,2.72,3.11,2.24,0.0,0.24,0.32,0.24,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.0,1.12,0.72,0.32,0.48,0.32,0.48,1.52,31.6%,1.04,2.08,0.0,2.08,0.32,1.44,0.24,0.0,46.4,0.64,4.95,20.6,22.04,5.27,46.4,5.03,2.16,42.9%,2.8,55.6%,28.43,211.06,88.32,3.51,2.0,1.6,4.55,3.83,32.9,8.7,0.16,0.0,0.0,2.24,1.12,0.32,3.03,0.32,0.72,0.0,0.0,0.0,4.23,1.52,2.24,40.4%
1245,https://www.transfermarkt.com/danilho-doekhi/profil/spieler/387047,0.11,0.0,0.11,0.11,0.0,0.0,0.07,0.0,0.05,0.05,0.01,0.06,0.22,2.44,0.32,0.11,0.68,0.14,21.1%,0.16,0.75,10.4,0.0,0.0,0.0,0.05,0.05,0.07,0.06,0.06,31.96,39.35,81.2%,596.64,223.69,11.91,13.34,89.2%,16.18,18.51,87.4%,3.26,6.06,53.8%,0.0,0.01,0.04,0.18,2.8,0.43,0.07,2.44,39.35,38.27,0.93,0.72,0.0,0.14,0.22,0.11,0.0,0.0,0.0,0.0,31.96,0.14,0.39,1.15,0.97,0.0,0.0,0.11,0.07,0.0,0.11,0.07,0.0,0.0,0.0,0.04,0.0,1.43,0.9,0.86,0.57,0.0,0.57,1.0,57.1%,0.43,1.76,0.93,0.83,1.36,2.8,4.34,0.04,51.33,6.13,26.08,22.6,2.94,1.18,51.33,0.18,0.07,40.0%,0.0,0.0%,25.5,118.98,67.01,0.22,0.65,0.0,0.36,0.14,31.24,0.32,0.07,0.0,0.0,0.65,0.83,0.0,0.22,1.36,0.9,0.0,0.04,0.0,3.34,2.3,1.69,57.7%
1246,https://www.transfermarkt.com/robin-knoche/profil/spieler/94201,0.0,0.08,0.08,0.0,0.0,0.04,0.04,0.0,0.04,0.01,0.02,0.04,0.47,4.04,0.16,0.0,0.24,0.08,33.3%,0.0,0.0,14.2,0.0,0.0,0.04,0.04,0.01,0.06,-0.04,-0.01,46.21,56.22,82.2%,936.44,360.2,12.74,14.48,88.0%,27.26,30.34,89.8%,5.62,9.93,56.6%,0.08,0.02,0.02,0.2,3.05,0.36,0.08,4.04,56.22,54.2,1.9,1.42,0.08,0.24,0.28,0.28,0.0,0.0,0.0,0.0,46.21,0.12,0.4,0.79,0.55,0.08,0.0,0.12,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.58,0.91,1.23,0.36,0.0,0.87,1.66,52.4%,0.79,1.19,0.87,0.32,0.87,2.45,3.44,0.04,65.12,6.41,33.86,29.95,1.66,0.71,65.08,0.28,0.16,57.1%,0.04,14.3%,36.12,178.62,104.91,0.47,0.24,0.0,0.79,0.0,39.72,0.16,0.04,0.0,0.0,0.59,0.51,0.0,0.28,0.87,0.91,0.0,0.04,0.04,6.96,1.78,1.94,47.9%
1247,https://www.transfermarkt.com/kevin-vogt/profil/spieler/84435,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.0,0.03,0.59,4.26,0.45,0.0,0.1,0.03,33.3%,0.0,0.0,17.3,0.0,0.0,0.0,0.02,0.02,0.23,-0.02,-0.02,50.46,57.56,87.7%,1107.34,465.42,12.48,13.2,94.5%,27.59,29.94,92.1%,9.6,13.17,72.9%,0.0,0.0,0.02,0.1,3.81,0.45,0.0,4.26,57.56,54.44,3.02,2.22,0.03,0.42,0.1,0.45,0.0,0.0,0.0,0.0,50.46,0.1,0.24,1.14,1.14,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.8,0.62,0.45,0.35,0.0,0.49,0.83,58.3%,0.35,1.21,0.9,0.31,0.52,1.32,4.26,0.07,65.91,8.42,34.34,29.87,1.91,0.28,65.91,0.24,0.21,85.7%,0.03,14.3%,36.32,194.35,113.05,0.59,0.24,0.0,0.45,0.07,43.28,0.45,0.24,0.0,0.0,0.94,0.55,0.03,0.1,0.52,0.62,0.0,0.0,0.0,5.93,0.76,0.49,61.1%
1248,https://www.transfermarkt.com/josip-juranovic/profil/spieler/362977,0.0,0.11,0.11,0.0,0.0,0.0,0.16,0.0,0.04,0.04,0.16,0.21,1.7,3.51,3.02,0.0,0.77,0.11,14.3%,0.0,0.0,23.4,0.27,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04,34.99,49.25,71.0%,676.56,304.94,14.64,16.29,89.9%,14.15,18.48,76.6%,5.43,11.79,46.0%,0.11,0.16,0.19,2.52,3.35,1.26,0.66,3.51,49.25,34.28,14.75,2.19,0.05,0.38,6.69,8.61,3.95,1.81,1.7,0.05,34.99,0.22,1.32,3.56,1.26,2.03,0.05,0.16,0.05,0.0,0.27,0.05,0.16,0.0,0.0,0.05,0.0,1.43,0.82,0.88,0.44,0.11,0.71,1.48,48.1%,0.77,1.1,0.38,0.71,0.77,2.19,1.97,0.11,57.75,4.0,18.43,23.36,16.56,0.77,57.75,1.43,0.66,46.2%,0.55,38.5%,24.13,142.27,77.11,1.7,1.1,0.22,0.93,0.44,26.0,3.02,0.16,0.0,0.0,0.05,0.66,0.11,6.69,0.77,0.82,0.0,0.0,0.0,6.03,0.16,0.27,37.5%
1249,https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,0.05,0.0,0.05,0.05,0.0,0.0,0.34,0.05,0.02,0.02,0.03,0.05,0.48,2.03,1.02,0.05,0.34,0.1,28.6%,0.14,0.5,21.0,0.0,0.0,0.0,0.02,0.02,0.07,0.02,0.02,25.02,33.05,75.7%,406.35,92.27,12.1,14.61,82.8%,10.21,12.44,82.1%,1.69,3.73,45.5%,0.0,0.03,0.04,0.34,1.55,0.29,0.05,2.03,33.05,31.89,1.06,0.29,0.0,0.15,0.39,0.0,0.0,0.0,0.0,0.0,25.02,0.1,0.58,0.82,0.68,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2.03,1.31,0.87,1.06,0.1,0.87,1.65,52.9%,0.77,1.06,0.39,0.68,1.02,3.05,1.89,0.0,41.61,2.23,13.21,23.13,5.66,0.48,41.61,0.39,0.19,50.0%,0.15,37.5%,15.87,77.71,25.31,0.48,0.39,0.0,0.58,0.44,21.05,1.02,0.34,0.05,0.0,1.84,0.68,0.05,0.39,1.02,1.31,0.0,0.0,0.0,5.66,1.16,1.26,48.0%
1250,https://www.transfermarkt.com/lucas-tousart/profil/spieler/353948,0.09,0.09,0.17,0.09,0.0,0.0,0.34,0.0,0.12,0.12,0.09,0.21,0.86,2.45,2.02,0.09,1.51,0.47,31.4%,0.06,0.18,17.4,0.0,0.0,0.0,0.12,0.12,0.08,-0.03,-0.03,19.75,27.88,70.8%,319.52,93.66,9.42,12.18,77.4%,7.87,9.85,79.9%,1.42,2.62,54.1%,0.09,0.09,0.05,0.43,1.42,0.13,0.04,2.45,27.88,27.4,0.3,0.17,0.13,0.13,0.56,0.0,0.0,0.0,0.0,0.0,19.75,0.17,1.08,1.33,0.95,0.0,0.04,0.3,0.0,0.04,0.13,0.13,0.0,0.0,0.0,0.0,0.0,2.24,1.29,1.2,0.9,0.13,1.12,2.28,49.1%,1.16,1.85,0.56,1.29,1.59,3.83,2.15,0.0,42.46,3.27,13.34,20.87,8.65,2.62,42.46,1.42,0.73,51.5%,0.69,48.5%,18.54,92.8,40.27,0.86,0.6,0.26,2.11,0.69,20.69,2.02,0.34,0.0,0.0,1.46,0.6,0.04,0.56,1.59,1.29,0.0,0.0,0.0,5.38,1.89,2.15,46.8%
1251,https://www.transfermarkt.com/aissa-laidouni/profil/spieler/233782,0.12,0.24,0.35,0.12,0.0,0.0,0.24,0.0,0.09,0.09,0.09,0.18,2.06,4.88,3.35,0.12,1.0,0.41,41.2%,0.12,0.29,20.4,0.0,0.0,0.0,0.09,0.09,0.09,0.03,0.03,31.8,40.74,78.1%,525.48,151.2,15.17,17.75,85.4%,12.52,15.4,81.3%,2.7,4.35,62.2%,0.24,0.09,0.14,0.88,3.53,1.23,0.41,4.88,40.74,39.21,1.35,0.35,0.29,0.06,2.12,0.41,0.0,0.0,0.0,0.0,31.8,0.18,1.12,2.53,1.94,0.06,0.12,0.0,0.35,0.06,0.29,0.24,0.0,0.0,0.0,0.0,0.06,1.59,1.12,0.35,0.88,0.35,0.24,1.0,23.5%,0.76,1.76,0.24,1.53,0.82,2.41,1.12,0.12,53.02,1.65,10.93,26.86,16.17,1.88,53.02,2.65,1.23,46.7%,1.29,48.9%,30.63,157.9,73.31,2.06,1.29,0.41,1.76,1.53,34.86,3.35,0.24,0.0,0.0,1.53,2.59,0.0,2.12,0.82,1.12,0.0,0.0,0.0,7.05,0.94,0.88,51.6%
1252,https://www.transfermarkt.com/andras-schafer/profil/spieler/454863,0.08,0.08,0.17,0.08,0.0,0.0,0.08,0.08,0.12,0.12,0.12,0.23,2.76,4.68,5.26,0.08,1.59,0.33,21.1%,0.05,0.25,18.3,0.0,0.0,0.0,0.12,0.12,0.07,-0.03,-0.03,33.84,44.04,76.9%,480.92,137.13,18.89,21.98,85.9%,11.53,14.79,78.0%,1.34,2.51,53.3%,0.08,0.12,0.08,1.42,1.75,1.09,0.08,4.68,44.04,41.62,2.26,0.17,0.17,0.17,1.34,1.42,0.42,0.0,0.08,0.0,33.84,0.17,1.5,2.76,2.26,0.25,0.08,0.17,0.0,0.0,0.25,0.17,0.0,0.0,0.08,0.0,0.0,2.09,1.09,0.59,1.09,0.42,0.75,1.59,47.4%,0.84,1.5,0.08,1.42,1.42,3.51,1.42,0.0,59.25,1.25,13.37,25.65,21.14,2.42,59.25,3.43,1.5,43.9%,1.59,46.3%,29.83,168.38,76.21,2.76,2.01,0.75,2.76,1.5,36.35,5.26,0.08,0.08,0.0,1.59,1.09,0.17,1.34,1.42,1.09,0.0,0.0,0.0,5.35,1.5,1.67,47.4%
1253,https://www.transfermarkt.com/brenden-aaronson/profil/spieler/393323,0.14,0.0,0.14,0.14,0.0,0.0,0.21,0.07,0.17,0.17,0.09,0.26,2.14,3.18,5.53,0.14,1.31,0.41,31.6%,0.11,0.33,17.8,0.0,0.0,0.0,0.17,0.17,0.13,-0.03,-0.03,24.93,32.95,75.7%,338.52,99.32,14.44,16.92,85.3%,7.18,8.98,80.0%,1.24,2.56,48.6%,0.0,0.09,0.08,1.11,2.35,0.69,0.14,3.18,32.95,30.94,1.8,0.21,0.35,0.14,1.38,0.62,0.48,0.21,0.21,0.0,24.93,0.21,1.24,2.97,2.42,0.07,0.28,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,2.21,1.24,0.9,0.9,0.41,1.17,2.69,43.6%,1.52,2.07,0.07,2.0,0.35,2.56,0.35,0.0,47.52,1.24,8.77,21.69,18.72,3.52,47.52,4.21,1.8,42.6%,2.35,55.7%,26.66,169.64,85.65,2.14,1.66,0.35,2.83,2.21,30.53,5.53,0.21,0.07,0.07,0.76,1.31,0.28,1.38,0.35,1.24,0.0,0.0,0.0,6.56,0.9,1.38,39.4%
1254,https://www.transfermarkt.com/kevin-volland/profil/spieler/82009,0.18,0.24,0.41,0.12,0.06,0.06,0.12,0.12,0.25,0.21,0.19,0.39,0.82,3.0,6.35,0.18,2.0,0.71,35.3%,0.06,0.17,18.5,0.0,0.06,0.06,0.25,0.21,0.1,-0.07,-0.09,16.22,26.51,61.2%,270.35,97.7,8.76,12.05,72.7%,4.82,7.7,62.6%,1.88,3.94,47.8%,0.24,0.19,0.16,1.41,1.82,1.29,0.35,3.0,26.51,23.81,2.59,0.65,0.24,0.18,3.23,0.18,1.12,0.29,0.76,0.0,16.22,0.12,1.06,2.94,2.0,0.47,0.12,0.24,0.06,0.06,0.24,0.18,0.06,0.0,0.0,0.0,0.0,1.53,0.71,0.53,0.59,0.41,0.47,1.41,33.3%,0.94,0.71,0.0,0.71,0.29,1.82,0.65,0.06,36.51,0.53,4.88,15.81,16.05,3.17,36.45,1.23,0.35,28.6%,0.82,66.7%,18.81,77.42,24.4,0.82,0.41,0.47,2.18,1.53,24.81,6.35,0.12,0.12,0.06,1.82,0.88,0.65,3.23,0.29,0.71,0.0,0.0,0.0,3.47,1.65,2.23,42.4%
1255,https://www.transfermarkt.com/mikkel-kaufmann/profil/spieler/545332,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.24,0.24,0.19,0.43,1.11,2.04,6.48,0.19,2.78,1.11,40.0%,0.07,0.17,15.6,0.0,0.0,0.0,0.24,0.24,0.09,-0.06,-0.06,12.41,23.33,53.2%,177.04,58.89,7.22,12.04,60.0%,2.96,5.74,51.6%,0.93,1.48,62.5%,0.0,0.19,0.07,0.74,2.41,0.19,0.0,2.04,23.33,22.78,0.56,0.0,0.0,0.19,0.93,0.19,0.0,0.0,0.0,0.0,12.41,0.0,0.93,2.22,1.67,0.0,0.37,0.19,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0,0.0,1.11,0.56,0.37,0.56,0.19,0.56,1.85,30.0%,1.3,2.22,0.0,2.22,0.19,1.3,0.74,0.0,39.81,0.74,3.89,18.89,17.04,5.0,39.81,1.85,0.56,30.0%,1.3,70.0%,16.48,76.3,23.89,1.11,0.19,0.74,5.0,1.85,26.11,6.48,0.0,0.0,0.0,1.3,1.85,0.0,0.93,0.19,0.56,0.0,0.0,0.0,3.52,4.81,6.3,43.3%
1256,https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405,0.03,0.0,0.03,0.03,0.0,0.0,0.27,0.0,0.04,0.04,0.03,0.07,1.11,4.66,0.6,0.03,0.67,0.1,15.0%,0.05,0.33,15.9,0.0,0.0,0.0,0.04,0.04,0.06,-0.01,-0.01,39.78,51.86,76.7%,864.85,370.97,11.17,12.61,88.6%,22.04,24.79,88.9%,6.24,12.61,49.5%,0.0,0.03,0.04,0.34,5.3,0.57,0.03,4.66,51.86,48.91,2.48,2.21,0.13,0.47,0.57,0.17,0.0,0.0,0.0,0.0,39.78,0.47,0.47,1.04,0.87,0.07,0.0,0.07,0.0,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.07,0.74,0.44,0.57,0.07,0.54,0.91,59.3%,0.37,1.44,0.7,0.74,1.14,2.21,3.86,0.0,61.12,6.68,29.22,28.28,4.33,1.14,61.12,0.74,0.5,68.2%,0.23,31.8%,36.53,228.91,141.05,1.11,0.77,0.07,0.4,0.13,37.74,0.6,0.27,0.0,0.0,0.91,0.3,0.13,0.57,1.14,0.74,0.0,0.0,0.03,5.7,2.01,1.74,53.6%
1257,https://www.transfermarkt.com/iago/profil/spieler/520468,0.06,0.06,0.12,0.06,0.0,0.0,0.19,0.0,0.09,0.09,0.1,0.18,1.44,3.0,2.87,0.06,1.0,0.44,43.8%,0.06,0.14,15.3,0.0,0.0,0.0,0.09,0.09,0.09,-0.03,-0.03,31.02,42.63,72.8%,565.34,239.48,13.29,15.54,85.5%,12.92,17.35,74.5%,3.81,6.3,60.4%,0.06,0.1,0.17,1.06,3.0,1.56,1.0,3.0,42.63,35.58,6.74,0.62,0.06,0.19,2.62,6.12,0.0,0.0,0.0,0.0,31.02,0.31,1.37,2.5,2.0,0.06,0.12,0.06,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.69,0.94,1.0,0.5,0.19,0.81,1.81,44.8%,1.0,2.06,0.37,1.69,0.87,2.56,2.5,0.0,54.11,3.18,16.1,25.15,13.92,2.0,54.11,2.0,1.12,56.3%,0.69,34.4%,27.71,153.6,71.09,1.44,1.25,0.25,1.37,0.56,27.4,2.87,0.19,0.0,0.0,0.81,1.25,0.25,2.62,0.87,0.94,0.0,0.12,0.0,6.55,1.19,1.0,54.3%
1258,https://www.transfermarkt.com/robert-gumny/profil/spieler/353826,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.16,0.03,0.03,0.02,0.05,1.45,3.38,3.05,0.0,0.48,0.16,33.3%,0.0,0.0,13.4,0.0,0.0,0.0,0.03,0.03,0.07,-0.03,-0.03,25.23,36.64,68.9%,467.04,214.71,10.77,14.3,75.3%,10.93,16.23,67.3%,3.05,4.5,67.9%,0.0,0.02,0.03,0.32,1.13,0.32,0.16,3.38,36.64,27.32,9.32,0.0,0.0,0.0,1.45,9.32,0.0,0.0,0.0,0.0,25.23,0.0,0.8,2.09,1.13,0.48,0.16,0.32,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.96,0.8,0.16,0.48,0.32,0.16,1.13,14.3%,0.96,2.25,0.8,1.45,1.29,2.25,2.57,0.0,47.57,3.54,13.5,21.54,13.02,1.29,47.57,2.09,0.8,38.5%,0.64,30.8%,19.45,96.59,36.96,1.45,1.61,0.16,2.25,0.16,21.21,3.05,0.64,0.16,0.0,1.77,0.8,0.0,1.45,1.29,0.8,0.0,0.0,0.0,4.18,0.48,0.32,60.0%
1259,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,0.16,0.08,0.23,0.16,0.0,0.0,0.39,0.0,0.04,0.04,0.04,0.08,1.01,5.19,1.32,0.16,1.01,0.39,38.5%,0.15,0.4,25.5,0.0,0.0,0.0,0.04,0.04,0.04,0.12,0.12,36.51,45.74,79.8%,630.08,216.98,15.58,18.68,83.4%,16.67,19.61,85.0%,3.1,4.73,65.6%,0.08,0.04,0.07,0.62,3.33,0.62,0.0,5.19,45.74,44.65,0.93,0.85,0.0,0.39,0.47,0.08,0.0,0.0,0.0,0.0,36.51,0.16,0.78,1.71,1.16,0.0,0.08,0.08,0.16,0.23,0.23,0.16,0.0,0.0,0.08,0.0,0.0,2.4,1.32,1.16,0.93,0.31,1.24,2.71,45.7%,1.47,1.01,0.08,0.93,1.63,4.03,1.16,0.0,55.89,2.4,13.26,33.49,9.61,1.01,55.89,1.01,0.47,46.2%,0.47,46.2%,27.21,133.64,53.88,1.01,0.78,0.23,0.62,1.24,31.47,1.32,0.39,0.0,0.0,1.63,1.55,0.0,0.47,1.63,1.32,0.0,0.0,0.0,6.43,1.4,1.09,56.3%
1260,https://www.transfermarkt.com/arne-engels/profil/spieler/565435,0.17,0.11,0.28,0.17,0.0,0.0,0.11,0.06,0.11,0.11,0.09,0.19,1.37,3.53,3.82,0.17,1.37,0.46,33.3%,0.13,0.38,21.4,0.17,0.0,0.0,0.11,0.11,0.08,0.06,0.06,24.61,37.25,66.1%,451.59,164.62,10.77,13.56,79.4%,9.85,12.87,76.5%,3.25,7.75,41.9%,0.11,0.09,0.11,1.31,2.22,1.03,0.34,3.53,37.25,31.44,5.58,1.25,0.17,0.51,5.47,1.77,2.56,1.25,1.14,0.0,24.61,0.23,1.48,2.73,1.77,0.57,0.0,0.23,0.17,0.0,0.51,0.34,0.06,0.0,0.0,0.11,0.0,1.88,1.03,0.91,0.74,0.23,0.68,1.82,37.5%,1.14,1.59,0.17,1.42,0.8,2.68,1.42,0.0,46.14,1.59,9.17,21.25,16.01,1.08,46.14,0.68,0.4,58.3%,0.28,41.7%,23.01,111.59,52.75,1.37,1.14,0.23,0.91,0.4,26.03,3.82,0.11,0.06,0.0,1.54,1.08,0.06,5.47,0.8,1.03,0.11,0.0,0.0,3.93,0.68,1.2,36.4%
1261,https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575,0.08,0.0,0.08,0.04,0.04,0.04,0.16,0.0,0.07,0.04,0.02,0.06,0.6,3.7,2.07,0.08,1.11,0.12,10.7%,0.04,0.33,24.3,0.0,0.04,0.04,0.07,0.04,0.03,0.01,0.0,22.63,30.46,74.3%,373.96,98.51,10.26,12.61,81.4%,9.31,11.77,79.1%,1.91,3.26,58.5%,0.0,0.02,0.06,0.6,2.66,0.72,0.2,3.7,30.46,28.67,1.71,0.87,0.12,0.04,0.84,0.12,0.12,0.0,0.08,0.0,22.63,0.08,0.87,1.79,1.39,0.08,0.08,0.12,0.12,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.39,0.91,0.72,0.56,0.12,0.87,1.59,55.0%,0.72,1.47,0.36,1.11,0.84,2.23,0.99,0.0,40.45,2.11,9.94,22.07,9.07,0.87,40.41,0.99,0.32,32.0%,0.64,64.0%,19.45,92.82,37.3,0.6,0.64,0.12,1.55,0.72,20.76,2.07,0.16,0.0,0.0,0.87,1.75,0.08,0.84,0.84,0.91,0.0,0.0,0.0,5.29,1.23,1.11,52.5%
1262,https://www.transfermarkt.com/dion-beljo/profil/spieler/618350,0.33,0.22,0.54,0.33,0.0,0.0,0.33,0.0,0.38,0.38,0.15,0.52,2.06,2.28,4.77,0.33,2.39,0.76,31.8%,0.14,0.43,13.4,0.0,0.0,0.0,0.38,0.38,0.16,-0.05,-0.05,15.18,21.04,72.2%,218.49,42.07,8.02,10.84,74.0%,5.64,7.37,76.5%,0.54,0.76,71.4%,0.22,0.15,0.09,1.52,0.65,0.87,0.11,2.28,21.04,19.84,1.08,0.0,0.22,0.11,0.33,0.22,0.0,0.0,0.0,0.0,15.18,0.11,0.33,3.14,1.95,0.0,0.33,0.43,0.43,0.0,0.54,0.22,0.0,0.0,0.22,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.43,0.0%,0.43,1.19,0.22,0.98,0.11,0.22,0.98,0.0,32.1,0.98,3.58,13.12,15.72,4.77,32.1,2.71,1.3,48.0%,1.08,40.0%,17.89,122.53,49.34,2.06,1.3,0.65,3.36,0.65,23.96,4.77,0.33,0.0,0.0,1.73,1.41,0.76,0.33,0.11,0.11,0.0,0.0,0.0,1.73,2.82,2.17,56.5%
